merchant_id,industry,signup_date,avg_ticket_size,weekly_txn_rate,decline_rate
MCH102453,Subscription / SaaS,2024-10-18,21.47,0.51,0.0492
MCH102454,Travel & Hospitality,2025-09-13,105.49,1.68,0.0451
MCH102455,E-commerce Retail,2025-04-04,7.28,3.69,0.0321
MCH102456,Food & Beverage,2026-01-19,11.14,0.37,0.0665
MCH102457,Professional Services,2026-01-20,47.85,0.66,0.0197
MCH102458,Food & Beverage,2025-10-25,61.58,9.8,0.0238
MCH102459,Food & Beverage,2024-10-22,34.07,2.61,0.028
MCH102460,Utilities & Billing,2025-10-20,35.2,7.98,0.0202
MCH102461,Marketplace,2025-05-17,130.11,2.95,0.0517
MCH102462,Professional Services,2024-12-26,69.15,28.67,0.0293
MCH102463,Travel & Hospitality,2025-02-04,60.41,3.81,0.043
MCH102464,Professional Services,2025-12-10,79.49,8.76,0.0858
MCH102465,E-commerce Retail,2025-11-04,27.1,1.92,0.0182
MCH102466,Food & Beverage,2024-08-30,321.55,3.04,0.0604
MCH102467,E-commerce Retail,2024-08-23,5.0,4.67,0.0241
MCH102468,Food & Beverage,2026-05-11,157.26,5.52,0.0754
MCH102469,Travel & Hospitality,2025-12-20,90.21,2.37,0.0784
MCH102470,E-commerce Retail,2024-09-03,46.91,2.47,0.1402
MCH102471,Utilities & Billing,2026-03-04,39.65,4.06,0.102
MCH102472,Marketplace,2026-02-06,31.33,4.06,0.0165
MCH102473,Professional Services,2024-12-18,110.33,0.88,0.0058
MCH102474,Food & Beverage,2025-03-30,35.17,3.08,0.0299
MCH102475,Marketplace,2026-05-30,17.67,3.39,0.1431
MCH102476,E-commerce Retail,2025-12-17,90.2,0.93,0.0284
MCH102477,Digital Goods,2025-07-26,178.53,6.09,0.1426
MCH102478,E-commerce Retail,2026-05-24,5.33,3.72,0.0389
MCH102479,Digital Goods,2025-05-23,386.48,25.3,0.1479
MCH102480,Subscription / SaaS,2024-10-16,12.98,2.4,0.0836
MCH102481,Marketplace,2024-12-09,14.01,7.66,0.0745
MCH102482,Utilities & Billing,2025-09-25,10.54,4.22,0.0772
MCH102483,E-commerce Retail,2025-01-22,36.63,16.8,0.0092
MCH102484,Food & Beverage,2026-02-10,10.18,0.93,0.0509
MCH102485,Utilities & Billing,2024-07-16,11.49,1.5,0.0657
MCH102486,Food & Beverage,2025-05-23,18.38,0.96,0.0609
MCH102487,Marketplace,2026-02-28,42.03,2.28,0.0866
MCH102488,Travel & Hospitality,2026-04-20,46.29,0.8,0.1512
MCH102489,Subscription / SaaS,2024-07-02,126.62,0.53,0.1369
MCH102490,Subscription / SaaS,2024-07-10,123.74,0.29,0.0968
MCH102491,E-commerce Retail,2025-09-07,101.96,0.27,0.1126
MCH102492,Digital Goods,2024-11-02,28.17,4.74,0.0847
MCH102493,Food & Beverage,2024-09-19,5.81,1.56,0.0112
MCH102494,Food & Beverage,2025-10-28,5.68,0.72,0.0192
MCH102495,Food & Beverage,2026-04-13,101.26,1.27,0.0678
MCH102496,Travel & Hospitality,2024-11-27,85.09,1.45,0.038
MCH102497,Marketplace,2025-06-05,19.75,0.94,0.076
MCH102498,Utilities & Billing,2024-11-06,8.66,12.25,0.0686
MCH102499,Food & Beverage,2025-09-11,12.84,10.14,0.0299
MCH102500,Digital Goods,2025-11-13,43.58,12.04,0.0394
MCH102501,Digital Goods,2024-08-27,43.67,2.94,0.0681
MCH102502,Travel & Hospitality,2025-01-14,103.81,3.26,0.2185
MCH102503,Utilities & Billing,2025-01-27,23.33,1.28,0.0317
MCH102504,E-commerce Retail,2024-08-14,28.67,1.05,0.0421
MCH102505,E-commerce Retail,2024-10-05,112.77,2.51,0.1076
MCH102506,Marketplace,2025-04-05,5.0,4.72,0.0451
MCH102507,Food & Beverage,2025-12-17,50.27,8.13,0.0484
MCH102508,Marketplace,2025-08-14,26.2,1.42,0.0742
MCH102509,Marketplace,2025-10-04,74.65,0.7,0.005
MCH102510,E-commerce Retail,2025-07-26,61.11,5.12,0.0831
MCH102511,Marketplace,2024-08-13,18.24,0.4,0.0473
MCH102512,Food & Beverage,2024-07-27,22.04,2.37,0.0814
MCH102513,Food & Beverage,2024-10-05,5.0,2.69,0.0263
MCH102514,Professional Services,2025-12-30,77.48,1.68,0.0066
MCH102515,Marketplace,2026-03-13,46.51,0.52,0.0176
MCH102516,E-commerce Retail,2026-01-18,148.19,1.71,0.0681
MCH102517,Food & Beverage,2025-02-04,24.55,12.71,0.0381
MCH102518,Professional Services,2025-01-01,91.32,4.44,0.0057
MCH102519,Professional Services,2024-09-07,12.55,7.86,0.0263
MCH102520,Professional Services,2024-11-07,5.0,0.73,0.0687
MCH102521,E-commerce Retail,2026-01-18,33.3,3.18,0.0322
MCH102522,Subscription / SaaS,2026-03-01,20.77,2.69,0.1316
MCH102523,Subscription / SaaS,2026-02-19,12.8,2.74,0.0756
MCH102524,Digital Goods,2026-03-23,89.85,4.29,0.1723
MCH102525,Subscription / SaaS,2025-05-30,122.52,2.85,0.0761
MCH102526,E-commerce Retail,2024-12-01,40.67,0.75,0.1153
MCH102527,Utilities & Billing,2025-12-29,30.49,4.54,0.0732
MCH102528,E-commerce Retail,2024-09-17,38.97,5.7,0.1068
MCH102529,Utilities & Billing,2026-01-30,19.05,9.2,0.0197
MCH102530,Professional Services,2025-08-17,64.24,9.62,0.0437
MCH102531,Digital Goods,2025-12-28,7.85,3.96,0.0268
MCH102532,Subscription / SaaS,2026-03-01,12.51,0.78,0.0419
MCH102533,E-commerce Retail,2024-12-16,16.59,0.53,0.0801
MCH102534,Professional Services,2026-05-12,62.89,1.96,0.0525
MCH102535,Digital Goods,2026-04-24,27.05,6.17,0.1102
MCH102536,Digital Goods,2026-02-03,142.65,5.78,0.0798
MCH102537,E-commerce Retail,2025-11-27,81.72,3.23,0.0788
MCH102538,Digital Goods,2025-05-10,16.43,2.37,0.078
MCH102539,Digital Goods,2024-08-01,68.96,16.51,0.1219
MCH102540,Professional Services,2025-04-13,24.33,4.37,0.005
MCH102541,Digital Goods,2026-02-14,58.74,2.25,0.0495
MCH102542,Marketplace,2024-08-12,85.78,1.29,0.0475
MCH102543,Travel & Hospitality,2026-03-09,111.58,0.9,0.1568
MCH102544,E-commerce Retail,2024-07-01,44.79,0.81,0.0404
MCH102545,Food & Beverage,2026-01-24,181.29,0.9,0.0375
MCH102546,E-commerce Retail,2025-03-27,56.9,3.26,0.128
MCH102547,Food & Beverage,2024-12-27,41.89,2.42,0.1224
MCH102548,Food & Beverage,2025-11-30,27.04,1.78,0.0676
MCH102549,E-commerce Retail,2024-10-11,19.47,5.14,0.1632
MCH102550,Subscription / SaaS,2024-07-10,55.69,15.02,0.1673
MCH102551,E-commerce Retail,2026-02-03,40.48,1.08,0.0522
MCH102552,Digital Goods,2024-09-28,47.5,1.25,0.1626
MCH102553,Utilities & Billing,2025-02-11,59.19,0.27,0.0711
MCH102554,E-commerce Retail,2026-05-01,47.3,2.4,0.042
MCH102555,Utilities & Billing,2024-11-03,274.05,2.16,0.0659
MCH102556,Food & Beverage,2025-01-25,21.59,6.01,0.0804
MCH102557,Subscription / SaaS,2024-10-05,56.39,2.26,0.0785
MCH102558,E-commerce Retail,2024-09-12,29.15,1.37,0.0351
MCH102559,Food & Beverage,2026-03-19,5.0,2.98,0.0431
MCH102560,Digital Goods,2025-01-07,30.16,4.29,0.0466
MCH102561,Professional Services,2026-05-13,14.35,0.49,0.0409
MCH102562,E-commerce Retail,2024-08-25,34.23,6.73,0.0481
MCH102563,E-commerce Retail,2026-01-04,35.64,9.08,0.0465
MCH102564,Food & Beverage,2024-08-01,53.8,4.25,0.0557
MCH102565,Subscription / SaaS,2025-12-09,21.54,0.97,0.0989
MCH102566,E-commerce Retail,2026-01-25,24.41,1.78,0.0194
MCH102567,Subscription / SaaS,2026-04-28,73.75,8.03,0.097
MCH102568,Digital Goods,2025-04-10,16.3,0.92,0.1771
MCH102569,Marketplace,2025-11-06,5.82,4.61,0.0891
MCH102570,Food & Beverage,2025-01-03,42.82,2.34,0.0415
MCH102571,Marketplace,2025-11-10,106.79,2.89,0.0578
MCH102572,Subscription / SaaS,2025-09-15,72.91,1.07,0.0961
MCH102573,Food & Beverage,2024-11-07,43.62,3.42,0.0589
MCH102574,E-commerce Retail,2026-03-31,127.82,3.19,0.1025
MCH102575,Professional Services,2025-04-18,107.99,0.54,0.0463
MCH102576,Utilities & Billing,2024-10-22,26.29,2.45,0.0234
MCH102577,Travel & Hospitality,2025-01-15,46.88,4.54,0.0723
MCH102578,Subscription / SaaS,2024-07-13,48.93,1.67,0.019
MCH102579,Professional Services,2025-03-28,33.56,0.21,0.0634
MCH102580,E-commerce Retail,2026-02-21,113.78,2.19,0.1063
MCH102581,Marketplace,2025-01-31,31.43,10.66,0.1218
MCH102582,Food & Beverage,2025-09-17,22.19,1.74,0.0142
MCH102583,Food & Beverage,2025-11-24,5.0,10.26,0.0778
MCH102584,Travel & Hospitality,2025-09-20,16.47,1.09,0.1245
MCH102585,Professional Services,2024-09-12,9.82,0.77,0.0297
MCH102586,E-commerce Retail,2025-12-19,35.15,2.45,0.0391
MCH102587,Professional Services,2024-10-09,10.45,1.08,0.0272
MCH102588,Subscription / SaaS,2024-12-23,67.27,3.42,0.108
MCH102589,Professional Services,2025-08-31,110.88,1.69,0.0219
MCH102590,Digital Goods,2024-10-25,35.48,10.74,0.1616
MCH102591,Digital Goods,2024-12-13,13.68,1.58,0.1508
MCH102592,Travel & Hospitality,2024-08-10,48.74,2.69,0.0792
MCH102593,Food & Beverage,2025-09-02,243.1,4.47,0.0096
MCH102594,E-commerce Retail,2025-06-09,178.12,6.4,0.0733
MCH102595,Digital Goods,2025-08-28,8.97,10.8,0.2878
MCH102596,Subscription / SaaS,2025-07-01,8.64,1.94,0.0846
MCH102597,Food & Beverage,2024-10-28,6.69,1.65,0.1406
MCH102598,Subscription / SaaS,2026-03-01,11.74,0.36,0.0744
MCH102599,E-commerce Retail,2026-04-18,47.07,18.95,0.0355
MCH102600,Professional Services,2025-02-14,20.97,3.53,0.081
MCH102601,E-commerce Retail,2024-11-07,15.82,5.22,0.014
MCH102602,Digital Goods,2025-06-17,103.45,4.29,0.0524
MCH102603,Subscription / SaaS,2025-05-14,62.18,2.58,0.0154
MCH102604,E-commerce Retail,2026-04-10,6.65,3.49,0.0549
MCH102605,Food & Beverage,2025-06-02,97.68,1.41,0.041
MCH102606,E-commerce Retail,2025-03-30,60.71,1.82,0.0605
MCH102607,Subscription / SaaS,2024-10-25,62.07,0.95,0.0317
MCH102608,Professional Services,2025-07-03,20.69,11.67,0.0368
MCH102609,E-commerce Retail,2024-10-02,30.35,4.31,0.0252
MCH102610,Digital Goods,2024-12-15,5.09,17.75,0.2448
MCH102611,E-commerce Retail,2025-06-06,87.09,24.44,0.0301
MCH102612,Subscription / SaaS,2026-04-22,13.48,0.6,0.1602
MCH102613,Digital Goods,2026-05-26,15.32,6.59,0.2577
MCH102614,Subscription / SaaS,2024-11-29,15.12,0.63,0.1735
MCH102615,E-commerce Retail,2026-02-06,221.5,2.94,0.0926
MCH102616,Subscription / SaaS,2025-03-31,18.75,3.37,0.057
MCH102617,Subscription / SaaS,2026-01-05,93.9,0.68,0.1014
MCH102618,Marketplace,2025-11-08,35.73,1.18,0.1209
MCH102619,Subscription / SaaS,2024-10-09,15.97,3.53,0.0522
MCH102620,Digital Goods,2026-01-08,13.32,2.93,0.0176
MCH102621,Marketplace,2024-09-20,19.51,0.89,0.0899
MCH102622,Food & Beverage,2025-12-11,33.97,1.22,0.0579
MCH102623,Marketplace,2024-09-11,66.8,0.55,0.0281
MCH102624,Subscription / SaaS,2024-07-14,22.85,0.74,0.0158
MCH102625,Utilities & Billing,2025-09-06,22.01,1.7,0.0469
MCH102626,E-commerce Retail,2024-12-04,15.16,6.6,0.0624
MCH102627,Professional Services,2024-11-09,11.09,7.49,0.0334
MCH102628,Food & Beverage,2025-06-03,10.2,15.39,0.0795
MCH102629,Food & Beverage,2025-08-08,98.3,3.76,0.0714
MCH102630,Professional Services,2025-07-11,21.57,2.97,0.0174
MCH102631,Professional Services,2026-01-10,23.56,4.04,0.0643
MCH102632,E-commerce Retail,2024-10-15,18.79,4.0,0.0247
MCH102633,E-commerce Retail,2026-03-12,26.66,0.49,0.0446
MCH102634,Professional Services,2025-03-22,53.04,16.26,0.0102
MCH102635,Professional Services,2025-01-21,22.49,0.36,0.0235
MCH102636,Utilities & Billing,2024-09-17,43.85,7.76,0.0463
MCH102637,Digital Goods,2024-12-02,151.14,2.6,0.1579
MCH102638,Utilities & Billing,2025-03-04,16.12,0.83,0.1494
MCH102639,Professional Services,2025-12-13,23.58,4.18,0.0251
MCH102640,Subscription / SaaS,2025-12-20,69.48,2.19,0.1394
MCH102641,E-commerce Retail,2024-12-01,163.58,1.24,0.0674
MCH102642,Digital Goods,2024-12-01,10.57,0.62,0.0967
MCH102643,Professional Services,2026-05-17,6.68,0.57,0.0862
MCH102644,E-commerce Retail,2024-09-30,36.58,1.34,0.0637
MCH102645,Subscription / SaaS,2025-09-06,32.99,1.67,0.1321
MCH102646,Utilities & Billing,2025-06-03,73.71,0.73,0.0591
MCH102647,Food & Beverage,2025-10-23,63.28,2.56,0.0146
MCH102648,Food & Beverage,2026-05-24,35.38,0.85,0.0149
MCH102649,Food & Beverage,2024-11-08,104.5,3.53,0.0616
MCH102650,E-commerce Retail,2025-09-23,18.52,8.43,0.0266
MCH102651,Subscription / SaaS,2025-03-30,45.22,3.29,0.1395
MCH102652,Subscription / SaaS,2026-02-08,10.85,2.24,0.1111
MCH102653,E-commerce Retail,2024-12-24,35.09,1.44,0.0593
MCH102654,Digital Goods,2026-05-27,8.49,10.44,0.0784
MCH102655,Food & Beverage,2026-04-04,11.99,2.03,0.0138
MCH102656,Digital Goods,2024-08-18,202.24,29.67,0.2612
MCH102657,Marketplace,2026-01-18,5.9,0.75,0.1286
MCH102658,E-commerce Retail,2026-04-27,29.47,3.29,0.0504
MCH102659,Professional Services,2025-06-20,83.7,10.1,0.0168
MCH102660,Food & Beverage,2025-05-04,337.43,1.23,0.0382
MCH102661,Marketplace,2026-03-22,43.69,1.94,0.2375
MCH102662,E-commerce Retail,2024-08-15,46.26,4.6,0.029
MCH102663,Professional Services,2025-04-28,38.08,3.63,0.1399
MCH102664,Travel & Hospitality,2025-08-12,105.34,4.3,0.0506
MCH102665,Subscription / SaaS,2025-01-05,56.36,7.85,0.0616
MCH102666,E-commerce Retail,2024-11-06,20.59,1.74,0.057
MCH102667,Professional Services,2026-01-12,111.67,10.35,0.0124
MCH102668,Professional Services,2025-12-19,23.05,0.44,0.0757
MCH102669,Subscription / SaaS,2025-03-23,7.4,7.22,0.0847
MCH102670,Professional Services,2024-10-26,7.42,7.75,0.0353
MCH102671,Food & Beverage,2025-10-07,29.93,1.13,0.0334
MCH102672,Professional Services,2024-11-21,40.57,0.58,0.0716
MCH102673,E-commerce Retail,2025-09-15,95.17,1.95,0.039
MCH102674,Marketplace,2025-01-16,69.46,3.68,0.0502
MCH102675,Subscription / SaaS,2024-12-04,39.64,1.76,0.025
MCH102676,Subscription / SaaS,2025-10-30,100.64,4.06,0.111
MCH102677,E-commerce Retail,2024-11-11,37.07,17.08,0.0945
MCH102678,E-commerce Retail,2024-11-25,10.07,0.63,0.0615
MCH102679,Food & Beverage,2025-06-01,8.1,0.35,0.0671
MCH102680,Subscription / SaaS,2024-09-09,131.46,2.29,0.0398
MCH102681,Digital Goods,2025-02-18,5.0,1.25,0.0545
MCH102682,E-commerce Retail,2025-05-30,29.94,1.52,0.0568
MCH102683,Subscription / SaaS,2026-04-27,721.83,8.73,0.0353
MCH102684,Subscription / SaaS,2024-09-28,57.93,2.18,0.1569
MCH102685,E-commerce Retail,2025-05-30,29.71,2.39,0.0573
MCH102686,E-commerce Retail,2025-01-15,6.79,1.59,0.0449
MCH102687,Food & Beverage,2024-12-08,184.45,2.37,0.0651
MCH102688,Food & Beverage,2025-12-20,123.2,3.22,0.0158
MCH102689,Food & Beverage,2024-10-29,72.59,39.83,0.0284
MCH102690,Food & Beverage,2025-04-27,36.58,3.25,0.0312
MCH102691,Travel & Hospitality,2026-01-26,64.85,7.87,0.0207
MCH102692,E-commerce Retail,2025-09-09,31.54,2.96,0.034
MCH102693,Food & Beverage,2024-09-06,13.83,0.32,0.0325
MCH102694,Utilities & Billing,2025-10-02,95.23,1.4,0.1329
MCH102695,Food & Beverage,2025-11-26,34.79,3.25,0.0667
MCH102696,Professional Services,2025-08-02,61.68,5.07,0.0289
MCH102697,Subscription / SaaS,2026-03-12,32.42,3.04,0.2797
MCH102698,Digital Goods,2025-04-12,58.08,6.17,0.1032
MCH102699,Digital Goods,2026-01-12,36.07,0.57,0.1086
MCH102700,Food & Beverage,2024-11-17,33.36,2.58,0.0145
MCH102701,Utilities & Billing,2026-01-07,37.71,9.28,0.0283
MCH102702,E-commerce Retail,2026-02-10,706.89,0.93,0.0375
MCH102703,E-commerce Retail,2026-03-02,81.65,7.54,0.049
MCH102704,Digital Goods,2025-04-08,485.93,7.16,0.1141
MCH102705,Digital Goods,2026-04-22,36.3,0.71,0.0886
MCH102706,E-commerce Retail,2026-01-29,26.87,3.45,0.0803
MCH102707,Subscription / SaaS,2025-09-30,12.5,2.88,0.0315
MCH102708,E-commerce Retail,2024-09-25,181.86,2.06,0.0615
MCH102709,Subscription / SaaS,2024-09-17,14.8,0.53,0.0959
MCH102710,Digital Goods,2025-01-21,223.53,1.89,0.3132
MCH102711,Food & Beverage,2025-06-02,13.25,2.1,0.0082
MCH102712,Subscription / SaaS,2025-03-11,88.82,0.45,0.1688
MCH102713,Subscription / SaaS,2025-04-30,7.46,0.67,0.0302
MCH102714,E-commerce Retail,2025-07-15,23.52,0.97,0.0218
MCH102715,Subscription / SaaS,2024-11-07,37.42,0.86,0.1052
MCH102716,Professional Services,2026-02-16,20.14,3.41,0.0432
MCH102717,Utilities & Billing,2025-04-02,30.9,6.12,0.0413
MCH102718,Marketplace,2026-05-30,31.05,1.8,0.1523
MCH102719,E-commerce Retail,2026-01-09,82.02,5.29,0.0191
MCH102720,Marketplace,2024-12-30,5.0,6.38,0.0553
MCH102721,Digital Goods,2025-03-25,20.84,2.26,0.0822
MCH102722,Digital Goods,2025-05-18,128.33,3.7,0.1376
MCH102723,Food & Beverage,2025-11-24,64.23,1.97,0.0252
MCH102724,Food & Beverage,2026-03-04,130.49,0.8,0.0085
MCH102725,Subscription / SaaS,2024-09-16,78.16,1.17,0.1549
MCH102726,E-commerce Retail,2025-06-04,12.38,3.41,0.0304
MCH102727,E-commerce Retail,2026-05-05,70.87,2.18,0.0133
MCH102728,Subscription / SaaS,2026-01-07,40.46,5.14,0.1283
MCH102729,Food & Beverage,2025-11-21,353.56,0.37,0.0662
MCH102730,Digital Goods,2025-02-23,81.63,0.47,0.0803
MCH102731,Food & Beverage,2024-11-11,61.77,0.53,0.008
MCH102732,E-commerce Retail,2025-01-08,71.48,2.91,0.0183
MCH102733,Utilities & Billing,2025-06-21,58.49,0.62,0.0282
MCH102734,Utilities & Billing,2025-04-04,56.93,3.39,0.0393
MCH102735,Digital Goods,2024-07-18,28.04,5.22,0.1475
MCH102736,Utilities & Billing,2025-12-06,62.52,11.2,0.0626
MCH102737,Travel & Hospitality,2024-12-27,94.49,10.03,0.0568
MCH102738,Utilities & Billing,2024-10-31,105.67,1.23,0.0166
MCH102739,E-commerce Retail,2025-03-03,93.61,0.46,0.0823
MCH102740,Subscription / SaaS,2025-07-08,165.35,1.31,0.0359
MCH102741,E-commerce Retail,2024-08-20,112.49,6.53,0.0249
MCH102742,E-commerce Retail,2024-09-09,68.62,1.67,0.023
MCH102743,E-commerce Retail,2025-10-23,11.66,2.4,0.1822
MCH102744,Professional Services,2026-01-11,11.67,1.41,0.0217
MCH102745,Digital Goods,2024-07-19,28.56,11.96,0.1703
MCH102746,Travel & Hospitality,2024-09-22,38.35,0.89,0.0316
MCH102747,E-commerce Retail,2024-12-02,148.12,2.63,0.0486
MCH102748,Digital Goods,2026-01-16,5.0,7.45,0.1058
MCH102749,Professional Services,2026-03-11,13.02,15.51,0.0098
MCH102750,Food & Beverage,2025-06-22,30.14,1.23,0.0148
MCH102751,Professional Services,2026-04-08,13.51,6.43,0.0141
MCH102752,Subscription / SaaS,2025-09-16,16.48,1.31,0.1007
MCH102753,Subscription / SaaS,2024-09-07,22.22,9.75,0.2053
MCH102754,Marketplace,2025-12-05,14.21,13.87,0.05
MCH102755,Subscription / SaaS,2024-11-20,16.9,1.01,0.0284
MCH102756,Food & Beverage,2025-01-08,143.06,4.73,0.054
MCH102757,Marketplace,2025-07-22,67.65,7.49,0.0907
MCH102758,Professional Services,2025-07-13,78.57,1.83,0.0426
MCH102759,E-commerce Retail,2026-02-01,35.37,4.25,0.0625
MCH102760,E-commerce Retail,2025-12-17,100.6,4.48,0.0464
MCH102761,E-commerce Retail,2026-05-24,85.44,18.35,0.0632
MCH102762,Professional Services,2025-04-19,66.59,0.34,0.1384
MCH102763,Food & Beverage,2024-07-09,19.03,2.33,0.0502
MCH102764,E-commerce Retail,2025-03-28,23.52,0.7,0.0737
MCH102765,Utilities & Billing,2025-07-22,105.44,2.49,0.0074
MCH102766,Food & Beverage,2024-10-01,21.83,1.12,0.114
MCH102767,Subscription / SaaS,2025-12-11,10.09,1.91,0.023
MCH102768,Food & Beverage,2024-12-01,21.41,1.03,0.0591
MCH102769,Professional Services,2025-08-09,174.06,2.87,0.1148
MCH102770,E-commerce Retail,2024-11-26,21.43,7.2,0.0974
MCH102771,Subscription / SaaS,2025-03-24,50.79,1.69,0.0464
MCH102772,Digital Goods,2025-08-26,19.77,10.28,0.0117
MCH102773,Food & Beverage,2026-03-10,78.53,6.99,0.0395
MCH102774,Travel & Hospitality,2025-10-15,62.6,18.8,0.0524
MCH102775,Food & Beverage,2025-12-29,8.24,3.71,0.0238
MCH102776,E-commerce Retail,2026-03-23,47.85,2.31,0.0239
MCH102777,E-commerce Retail,2025-12-08,6.8,0.5,0.0711
MCH102778,Food & Beverage,2025-11-15,21.03,1.13,0.0813
MCH102779,E-commerce Retail,2024-07-14,36.18,2.0,0.0266
MCH102780,E-commerce Retail,2026-04-13,232.03,2.25,0.0479
MCH102781,Marketplace,2025-06-29,50.3,25.76,0.0766
MCH102782,Utilities & Billing,2024-10-27,16.99,2.0,0.0815
MCH102783,Digital Goods,2025-02-23,26.65,0.42,0.266
MCH102784,Marketplace,2025-12-28,92.22,4.78,0.0187
MCH102785,Subscription / SaaS,2024-12-16,17.23,4.51,0.0334
MCH102786,Utilities & Billing,2025-12-04,109.62,1.55,0.0425
MCH102787,E-commerce Retail,2026-03-26,21.69,20.65,0.0483
MCH102788,Utilities & Billing,2026-04-18,14.65,0.37,0.1188
MCH102789,Utilities & Billing,2025-11-28,22.4,8.58,0.0342
MCH102790,Professional Services,2025-08-01,7.27,1.84,0.0266
MCH102791,Utilities & Billing,2024-10-14,5.0,0.95,0.0317
MCH102792,Travel & Hospitality,2024-09-23,33.7,27.12,0.0888
MCH102793,Subscription / SaaS,2025-01-30,34.22,5.14,0.0442
MCH102794,Food & Beverage,2024-10-29,47.3,1.82,0.0243
MCH102795,Travel & Hospitality,2024-11-09,33.53,1.79,0.022
MCH102796,E-commerce Retail,2025-01-13,375.87,3.24,0.0647
MCH102797,Professional Services,2024-07-19,43.31,1.55,0.0372
MCH102798,Utilities & Billing,2026-04-03,9.24,9.02,0.0316
MCH102799,E-commerce Retail,2024-07-12,11.94,2.69,0.0838
MCH102800,Digital Goods,2024-09-19,36.61,6.8,0.1462
MCH102801,Marketplace,2025-05-26,23.68,3.03,0.0262
MCH102802,Utilities & Billing,2025-07-27,10.71,5.87,0.0389
MCH102803,Utilities & Billing,2026-03-29,34.51,9.45,0.041
MCH102804,Food & Beverage,2025-05-03,35.01,13.21,0.0566
MCH102805,Utilities & Billing,2025-03-24,180.49,4.02,0.009
MCH102806,Digital Goods,2025-09-20,14.64,1.03,0.0999
MCH102807,E-commerce Retail,2025-09-14,24.1,2.07,0.0748
MCH102808,Food & Beverage,2026-04-13,179.94,2.4,0.0074
MCH102809,Professional Services,2024-07-02,50.84,1.39,0.0098
MCH102810,Subscription / SaaS,2025-12-02,14.56,1.17,0.0272
MCH102811,Professional Services,2026-04-12,17.91,2.93,0.0112
MCH102812,Professional Services,2026-03-28,10.87,0.92,0.0419
MCH102813,E-commerce Retail,2025-05-05,39.54,0.76,0.0866
MCH102814,Travel & Hospitality,2025-12-04,102.63,0.45,0.0472
MCH102815,Digital Goods,2025-10-12,186.96,3.98,0.2712
MCH102816,Food & Beverage,2025-01-28,8.28,3.46,0.0176
MCH102817,E-commerce Retail,2024-10-20,87.28,1.78,0.0713
MCH102818,E-commerce Retail,2024-07-08,43.13,6.65,0.0569
MCH102819,Subscription / SaaS,2025-10-20,28.16,0.91,0.1759
MCH102820,Marketplace,2025-10-03,24.11,3.6,0.0266
MCH102821,E-commerce Retail,2025-03-10,5.36,2.6,0.03
MCH102822,Professional Services,2025-12-08,69.27,1.17,0.0438
MCH102823,E-commerce Retail,2025-09-11,9.79,1.5,0.0341
MCH102824,Subscription / SaaS,2026-04-22,17.32,1.39,0.043
MCH102825,Marketplace,2025-02-21,55.59,3.17,0.0312
MCH102826,Professional Services,2025-05-02,5.95,4.45,0.007
MCH102827,E-commerce Retail,2025-10-21,9.77,1.61,0.049
MCH102828,Food & Beverage,2026-05-10,123.8,1.21,0.0293
MCH102829,E-commerce Retail,2024-07-20,41.35,2.82,0.0189
MCH102830,Food & Beverage,2025-02-01,18.87,0.47,0.0101
MCH102831,Professional Services,2024-11-12,41.51,2.55,0.0114
MCH102832,E-commerce Retail,2024-11-06,71.48,11.73,0.1109
MCH102833,Subscription / SaaS,2025-08-14,112.7,1.22,0.0206
MCH102834,Food & Beverage,2025-08-26,12.03,2.06,0.0377
MCH102835,Marketplace,2025-04-20,13.13,6.85,0.0472
MCH102836,Utilities & Billing,2025-03-03,67.25,5.23,0.135
MCH102837,E-commerce Retail,2026-01-07,69.44,2.62,0.0065
MCH102838,Digital Goods,2024-09-24,9.55,2.32,0.0703
MCH102839,Subscription / SaaS,2026-01-07,13.64,0.71,0.0514
MCH102840,Food & Beverage,2025-07-10,30.15,4.02,0.02
MCH102841,Digital Goods,2025-09-19,37.47,0.64,0.1694
MCH102842,Marketplace,2025-07-13,38.55,0.31,0.0979
MCH102843,Utilities & Billing,2025-07-25,9.4,6.74,0.1251
MCH102844,Travel & Hospitality,2026-04-18,38.16,3.62,0.021
MCH102845,Subscription / SaaS,2024-08-20,17.86,5.93,0.0888
MCH102846,Digital Goods,2025-02-27,11.4,1.18,0.1068
MCH102847,Subscription / SaaS,2025-04-20,36.2,3.92,0.0594
MCH102848,Travel & Hospitality,2026-01-14,32.69,1.59,0.0205
MCH102849,Subscription / SaaS,2025-03-23,81.59,1.77,0.0788
MCH102850,Professional Services,2024-10-28,15.47,6.51,0.0378
MCH102851,Subscription / SaaS,2025-03-05,46.3,2.12,0.0589
MCH102852,E-commerce Retail,2024-09-08,7.62,1.23,0.1055
MCH102853,Marketplace,2024-08-26,27.8,0.63,0.0405
MCH102854,E-commerce Retail,2025-07-17,58.19,3.53,0.028
MCH102855,Food & Beverage,2024-08-08,63.31,7.1,0.0539
MCH102856,E-commerce Retail,2025-09-16,63.74,1.12,0.0373
MCH102857,E-commerce Retail,2024-07-18,81.81,4.9,0.1659
MCH102858,E-commerce Retail,2025-06-17,23.43,0.96,0.1106
MCH102859,E-commerce Retail,2025-04-24,60.08,5.2,0.0371
MCH102860,Marketplace,2025-04-09,237.16,2.54,0.0511
MCH102861,Subscription / SaaS,2026-02-06,22.94,3.22,0.072
